time,x1,x2,x3,parent_symbol,projected_symbol
89,-2.526227,0.456081,1.598896,990,4
90,-2.430768,0.441946,1.525806,990,4
91,-2.331306,0.428136,1.454845,990,4
92,-2.227521,0.414771,1.385980,986,4
93,-2.119603,0.402393,1.319243,978,2
94,-2.007459,0.391013,1.254571,978,2
95,-1.891469,0.379974,1.191846,978,2
96,-1.773348,0.368835,1.130973,978,2
97,-1.655585,0.357738,1.071825,978,2
98,-1.540071,0.346975,1.014410,978,2
99,-1.427733,0.336814,0.958808,978,2
100,-1.318675,0.327417,0.905101,978,2
101,-1.212532,0.318830,0.853321,978,2
102,-1.108817,0.311021,0.803430,1010,2
103,-1.006807,0.303903,0.755183,1010,2
104,-0.903140,0.297141,0.706671,1010,2
105,-0.800898,0.290191,0.655417,1010,2
106,-0.706742,0.283395,0.601367,1010,2
107,-0.625557,0.277348,0.546517,1010,2
108,-0.557399,0.272522,0.493286,1010,2
109,-0.497866,0.268941,0.442997,1010,2
110,-0.441237,0.266148,0.395304,1010,2
111,-0.384018,0.263485,0.348741,1010,2
112,-0.326565,0.260481,0.301878,1010,2
113,-0.272030,0.257067,0.254250,1010,2
114,-0.223694,0.253528,0.206515,1010,2
115,-0.182645,0.250227,0.159852,1010,2
116,-0.147232,0.247342,0.115110,1010,2
117,-0.114394,0.244755,0.072295,1010,2
118,-0.081710,0.242157,0.030680,1010,2
119,-0.048744,0.239261,-0.010626,1010,2
120,-0.016921,0.235973,-0.052087,1010,2
121,0.011771,0.232412,-0.093509,1010,2
122,0.036243,0.228793,-0.134263,1010,2
123,0.056960,0.225265,-0.173759,1010,2
124,0.075491,0.221816,-0.211817,1010,2
125,0.093407,0.218300,-0.248720,1010,2
126,0.111335,0.214545,-0.284955,1010,2
127,0.128757,0.210462,-0.320865,1010,2
128,0.144571,0.206085,-0.356438,1010,2
129,0.157946,0.201531,-0.391359,1010,2
130,0.168866,0.196905,-0.425249,1010,2
131,0.178068,0.192235,-0.457905,1010,2
132,0.186496,0.187462,-0.489397,1010,2
133,0.194702,0.182490,-0.519965,1010,2
134,0.202586,0.177254,-0.549830,1010,2
135,0.209591,0.171756,-0.579037,1010,2
136,0.215164,0.166056,-0.607441,1010,2
137,0.219142,0.160223,-0.634813,1010,2
138,0.221828,0.154293,-0.660987,1010,2
139,0.223754,0.148251,-0.685943,1010,2
140,0.225327,0.142050,-0.709786,1010,2
141,0.226610,0.135651,-0.732642,1010,2
142,0.227355,0.129047,-0.754564,1010,2
143,0.227230,0.122266,-0.775493,1010,2
144,0.226064,0.115355,-0.795300,1010,2
145,0.223958,0.108345,-0.813867,1010,2
146,0.221190,0.101242,-0.831150,1010,2
147,0.218034,0.094029,-0.847184,1010,2
148,0.214597,0.086686,-0.862038,1010,2
149,0.210790,0.079205,-0.875755,1010,2
150,0.206434,0.071605,-0.888320,1010,2
151,0.201399,0.063912,-0.899665,1010,2
152,0.195699,0.056156,-0.909719,1010,2
153,0.189475,0.048348,-0.918440,1010,2
154,0.182898,0.040487,-0.925836,1010,2
155,0.176068,0.032567,-0.931945,1010,2
156,0.168975,0.024585,-0.936801,1010,2
157,0.161531,0.016554,-0.940409,1010,2
158,0.153656,0.008491,-0.942743,1010,2
159,0.145338,0.000419,-0.943764,1010,2
160,0.136642,-0.007647,-0.943450,1010,2
161,0.127673,-0.015700,-0.941801,1010,2
162,0.118511,-0.023740,-0.938843,1010,2
163,0.109175,-0.031763,-0.934605,1010,2
164,0.099636,-0.039761,-0.929105,1010,2
165,0.089848,-0.047720,-0.922342,1010,2
166,0.079798,-0.055622,-0.914306,1010,2
167,0.069518,-0.063453,-0.904990,1010,2
168,0.059069,-0.071203,-0.894404,1010,2
169,0.048512,-0.078866,-0.882569,1010,2
170,0.037876,-0.086438,-0.869517,1010,2
171,0.027159,-0.093910,-0.855272,1010,2
172,0.016342,-0.101270,-0.839853,1010,2
173,0.005418,-0.108506,-0.823270,1010,2
174,-0.005595,-0.115605,-0.805534,1010,2
175,-0.016659,-0.122557,-0.786662,1010,2
176,-0.027733,-0.129354,-0.766684,1010,2
177,-0.038785,-0.135989,-0.745631,1010,2
178,-0.049806,-0.142457,-0.723538,1010,2
179,-0.060796,-0.148747,-0.700436,1010,2
180,-0.071757,-0.154849,-0.676349,1010,2
181,-0.082677,-0.160754,-0.651303,1010,2
182,-0.093531,-0.166451,-0.625328,1010,2
183,-0.104288,-0.171935,-0.598456,1010,2
184,-0.114923,-0.177198,-0.570727,1010,2
185,-0.125420,-0.182236,-0.542182,1010,2
186,-0.135772,-0.187040,-0.512860,1010,2
187,-0.145975,-0.191604,-0.482797,1010,2
188,-0.156019,-0.195920,-0.452029,1010,2
189,-0.165887,-0.199982,-0.420596,1010,2
190,-0.175557,-0.203782,-0.388536,1010,2
191,-0.185008,-0.207318,-0.355895,1010,2
192,-0.194224,-0.210585,-0.322718,1010,2
193,-0.203197,-0.213577,-0.289050,1010,2
194,-0.211918,-0.216291,-0.254935,1010,2
195,-0.220379,-0.218722,-0.220417,1010,2
196,-0.228569,-0.220865,-0.185541,1010,2
197,-0.236471,-0.222718,-0.150351,1010,2
198,-0.244069,-0.224277,-0.114895,1010,2
199,-0.251351,-0.225542,-0.079223,1010,2
200,-0.258307,-0.226509,-0.043381,1010,2
201,-0.264930,-0.227176,-0.007420,1010,2
202,-0.271213,-0.227544,0.028615,1010,2
203,-0.277148,-0.227609,0.064675,1010,2
204,-0.282724,-0.227372,0.100713,1010,2
205,-0.287931,-0.226833,0.136681,1010,2
206,-0.292759,-0.225991,0.172529,1010,2
207,-0.297201,-0.224848,0.208208,1010,2
208,-0.301251,-0.223405,0.243670,1010,2
209,-0.304906,-0.221663,0.278867,1010,2
210,-0.308160,-0.219624,0.313752,1010,2
211,-0.311008,-0.217291,0.348278,1010,2
212,-0.313444,-0.214665,0.382398,1010,2
213,-0.315463,-0.211750,0.416066,1010,2
214,-0.317060,-0.208550,0.449235,1010,2
215,-0.318234,-0.205068,0.481860,1010,2
216,-0.318983,-0.201309,0.513895,1010,2
217,-0.319306,-0.197277,0.545298,1010,2
218,-0.319203,-0.192977,0.576026,1010,2
219,-0.318671,-0.188414,0.606036,1010,2
220,-0.317710,-0.183595,0.635286,1010,2
221,-0.316320,-0.178525,0.663737,1010,2
222,-0.314503,-0.173211,0.691348,1010,2
223,-0.312260,-0.167659,0.718082,1010,2
224,-0.309595,-0.161877,0.743900,1010,2
225,-0.306510,-0.155872,0.768768,1010,2
226,-0.303009,-0.149651,0.792649,1010,2
227,-0.299095,-0.143223,0.815512,1010,2
228,-0.294772,-0.136596,0.837322,1010,2
229,-0.290046,-0.129778,0.858050,1010,2
230,-0.284923,-0.122779,0.877665,1010,2
231,-0.279408,-0.115607,0.896140,1010,2
232,-0.273510,-0.108272,0.913448,1010,2
233,-0.267234,-0.100783,0.929564,1010,2
234,-0.260589,-0.093150,0.944465,1010,2
235,-0.253583,-0.085384,0.958128,1010,2
236,-0.246225,-0.077493,0.970534,1010,2
237,-0.238523,-0.069490,0.981663,1010,2
238,-0.230488,-0.061384,0.991499,1010,2
239,-0.222131,-0.053186,1.000026,1010,2
240,-0.213461,-0.044907,1.007231,1010,2
241,-0.204490,-0.036558,1.013102,1010,2
242,-0.195230,-0.028149,1.017629,1010,2
243,-0.185691,-0.019693,1.020804,1010,2
244,-0.175888,-0.011200,1.022621,1010,2
245,-0.165831,-0.002682,1.023075,1010,2
246,-0.155535,0.005850,1.022162,1010,2
247,-0.145013,0.014385,1.019883,1010,2
248,-0.134279,0.022911,1.016238,1010,2
249,-0.123347,0.031416,1.011230,1010,2
250,-0.112230,0.039889,1.004864,1010,2
251,-0.100944,0.048319,0.997144,1010,2
252,-0.089503,0.056695,0.988081,1010,2
253,-0.077923,0.065004,0.977684,1010,2
254,-0.066219,0.073237,0.965964,1010,2
255,-0.054406,0.081381,0.952936,1010,2
256,-0.042501,0.089425,0.938615,1010,2
257,-0.030518,0.097360,0.923018,1010,2
258,-0.018474,0.105173,0.906163,1010,2
259,-0.006384,0.112854,0.888072,1010,2
260,0.005734,0.120392,0.868766,1010,2
261,0.017865,0.127779,0.848270,1010,2
262,0.029993,0.135002,0.826610,1010,2
263,0.042101,0.142052,0.803811,1010,2
264,0.054173,0.148920,0.779904,1010,2
265,0.066193,0.155596,0.754919,1010,2
266,0.078144,0.162070,0.728887,1010,2
267,0.090011,0.168335,0.701841,1010,2
268,0.101778,0.174380,0.673817,1010,2
269,0.113427,0.180198,0.644850,1010,2
270,0.124945,0.185780,0.614977,1010,2
271,0.136314,0.191118,0.584238,1010,2
272,0.147520,0.196206,0.552672,1010,2
273,0.158548,0.201035,0.520320,1010,2
274,0.169381,0.205599,0.487224,1010,2
275,0.180006,0.209892,0.453427,1010,2
276,0.190408,0.213906,0.418974,1010,2
277,0.200572,0.217637,0.383910,1010,2
278,0.210484,0.221079,0.348281,1010,2
279,0.220131,0.224226,0.312133,1010,2
280,0.229500,0.227075,0.275515,1010,2
281,0.238577,0.229620,0.238474,1010,2
282,0.247350,0.231858,0.201061,1010,2
283,0.255806,0.233786,0.163323,1010,2
284,0.263934,0.235400,0.125312,1010,2
285,0.271723,0.236697,0.087078,1010,2
286,0.279160,0.237676,0.048672,1010,2
287,0.286237,0.238335,0.010145,1010,2
288,0.292942,0.238671,-0.028452,1010,2
289,0.299266,0.238685,-0.067066,1010,2
290,0.305200,0.238376,-0.105647,1010,2
291,0.310735,0.237743,-0.144142,1010,2
292,0.315864,0.236787,-0.182499,1010,2
293,0.320579,0.235509,-0.220667,1010,2
294,0.324872,0.233910,-0.258594,1010,2
295,0.328739,0.231991,-0.296229,1010,2
296,0.332171,0.229755,-0.333522,1010,2
297,0.335165,0.227204,-0.370421,1010,2
298,0.337716,0.224341,-0.406877,1010,2
299,0.339819,0.221170,-0.442839,1010,2
300,0.341470,0.217693,-0.478260,1010,2
301,0.342668,0.213916,-0.513090,1010,2
302,0.343410,0.209843,-0.547281,1010,2
303,0.343693,0.205479,-0.580788,1010,2
304,0.343518,0.200829,-0.613564,1010,2
305,0.342882,0.195899,-0.645564,1010,2
306,0.341787,0.190695,-0.676743,1010,2
307,0.340234,0.185224,-0.707059,1010,2
308,0.338223,0.179493,-0.736470,1010,2
309,0.335756,0.173508,-0.764934,1010,2
310,0.332837,0.167278,-0.792413,1010,2
311,0.329467,0.160811,-0.818867,1010,2
312,0.325652,0.154115,-0.844259,1010,2
313,0.321396,0.147198,-0.868555,1010,2
314,0.316703,0.140069,-0.891718,1010,2
315,0.311579,0.132738,-0.913718,1010,2
316,0.306030,0.125214,-0.934521,1010,2
317,0.300064,0.117507,-0.954099,1010,2
318,0.293687,0.109627,-0.972424,1010,2
319,0.286907,0.101585,-0.989468,1010,2
320,0.279733,0.093390,-1.005206,1010,2
321,0.272174,0.085053,-1.019617,1010,2
322,0.264239,0.076586,-1.032677,1010,2
323,0.255938,0.067999,-1.044368,1010,2
324,0.247282,0.059305,-1.054672,1010,2
325,0.238282,0.050514,-1.063572,1010,2
326,0.228950,0.041638,-1.071055,1010,2
327,0.219297,0.032689,-1.077108,1010,2
328,0.209336,0.023678,-1.081721,1010,2
329,0.199080,0.014618,-1.084885,1010,2
330,0.188541,0.005521,-1.086594,1010,2
331,0.177735,-0.003601,-1.086843,1010,2
332,0.166674,-0.012736,-1.085629,1010,2
333,0.155373,-0.021871,-1.082952,1010,2
334,0.143848,-0.030996,-1.078814,1010,2
335,0.132112,-0.040096,-1.073217,1010,2
336,0.120182,-0.049160,-1.066166,1010,2
337,0.108073,-0.058176,-1.057669,1010,2
338,0.095802,-0.067131,-1.047734,1010,2
339,0.083383,-0.076014,-1.036374,1010,2
340,0.070834,-0.084812,-1.023600,1010,2
341,0.058172,-0.093514,-1.009428,1010,2
342,0.045413,-0.102107,-0.993874,1010,2
343,0.032574,-0.110581,-0.976958,1010,2
344,0.019672,-0.118922,-0.958699,1010,2
345,0.006725,-0.127121,-0.939120,1010,2
346,-0.006251,-0.135166,-0.918245,1010,2
347,-0.019238,-0.143045,-0.896100,1010,2
348,-0.032218,-0.150748,-0.872713,1010,2
349,-0.045174,-0.158265,-0.848113,1010,2
350,-0.058089,-0.165584,-0.822331,1010,2
351,-0.070945,-0.172696,-0.795400,1010,2
352,-0.083726,-0.179592,-0.767354,1010,2
353,-0.096413,-0.186260,-0.738229,1010,2
354,-0.108989,-0.192693,-0.708063,1010,2
355,-0.121438,-0.198880,-0.676894,1010,2
356,-0.133743,-0.204814,-0.644762,1010,2
357,-0.145887,-0.210486,-0.611709,1010,2
358,-0.157853,-0.215888,-0.577778,1010,2
359,-0.169625,-0.221012,-0.543013,1010,2
360,-0.181187,-0.225851,-0.507459,1010,2
361,-0.192523,-0.230399,-0.471162,1010,2
362,-0.203617,-0.234647,-0.434171,1010,2
363,-0.214455,-0.238592,-0.396533,1010,2
364,-0.225022,-0.242225,-0.358299,1010,2
365,-0.235301,-0.245543,-0.319518,1010,2
366,-0.245281,-0.248540,-0.280241,1010,2
367,-0.254946,-0.251212,-0.240521,1010,2
368,-0.264283,-0.253554,-0.200409,1010,2
369,-0.273279,-0.255563,-0.159960,1010,2
370,-0.281922,-0.257236,-0.119227,1010,2
371,-0.290199,-0.258570,-0.078264,1010,2
372,-0.298099,-0.259562,-0.037125,1010,2
373,-0.305611,-0.260211,0.004134,1010,2
374,-0.312723,-0.260516,0.045458,1010,2
375,-0.319426,-0.260475,0.086793,1010,2
376,-0.325709,-0.260087,0.128082,1010,2
377,-0.331565,-0.259354,0.169271,1010,2
378,-0.336984,-0.258275,0.210303,1010,2
379,-0.341959,-0.256851,0.251124,1010,2
380,-0.346481,-0.255083,0.291678,1010,2
381,-0.350545,-0.252974,0.331911,1010,2
382,-0.354144,-0.250525,0.371768,1010,2
383,-0.357272,-0.247740,0.411195,1010,2
384,-0.359925,-0.244621,0.450139,1010,2
385,-0.362098,-0.241173,0.488546,1010,2
386,-0.363788,-0.237399,0.526364,1010,2
387,-0.364991,-0.233304,0.563543,1010,2
388,-0.365705,-0.228892,0.600029,1010,2
389,-0.365929,-0.224170,0.635775,1010,2
390,-0.365661,-0.219144,0.670730,1010,2
391,-0.364901,-0.213818,0.704846,1010,2
392,-0.363649,-0.208200,0.738077,1010,2
393,-0.361907,-0.202298,0.770376,1010,2
394,-0.359675,-0.196118,0.801699,1010,2
395,-0.356955,-0.189669,0.832002,1010,2
396,-0.353752,-0.182958,0.861242,1010,2
397,-0.350067,-0.175994,0.889380,1010,2
398,-0.345906,-0.168787,0.916375,1010,2
399,-0.341273,-0.161345,0.942189,1010,2
400,-0.336174,-0.153678,0.966786,1010,2
401,-0.330615,-0.145796,0.990131,1010,2
402,-0.324602,-0.137709,1.012190,1010,2
403,-0.318143,-0.129428,1.032933,1010,2
404,-0.311246,-0.120963,1.052328,1010,2
405,-0.303919,-0.112326,1.070349,1010,2
406,-0.296171,-0.103528,1.086968,1010,2
407,-0.288013,-0.094580,1.102162,1010,2
408,-0.279455,-0.085495,1.115907,1010,2
409,-0.270507,-0.076283,1.128182,1010,2
410,-0.261180,-0.066958,1.138970,1010,2
411,-0.251487,-0.057532,1.148252,1010,2
412,-0.241440,-0.048017,1.156015,1010,2
413,-0.231052,-0.038425,1.162245,1010,2
414,-0.220337,-0.028770,1.166932,1010,2
415,-0.209307,-0.019064,1.170067,1010,2
416,-0.197979,-0.009320,1.171643,1010,2
417,-0.186365,0.000448,1.171656,1010,2
418,-0.174482,0.010228,1.170103,1010,2
419,-0.162344,0.020007,1.166984,1010,2
420,-0.149969,0.029771,1.162300,1010,2
421,-0.137371,0.039507,1.156055,1010,2
422,-0.124567,0.049203,1.148256,1010,2
423,-0.111575,0.058845,1.138909,1010,2
424,-0.098412,0.068420,1.128026,1010,2
425,-0.085094,0.077915,1.115618,1010,2
426,-0.071640,0.087318,1.101700,1010,2
427,-0.058067,0.096615,1.086287,1010,2
428,-0.044393,0.105794,1.069399,1010,2
429,-0.030637,0.114843,1.051055,1010,2
430,-0.016816,0.123749,1.031278,1010,2
431,-0.002950,0.132499,1.010092,1010,2
432,0.010944,0.141083,0.987523,1010,2
433,0.024846,0.149488,0.963599,1010,2
434,0.038739,0.157703,0.938350,1010,2
435,0.052602,0.165716,0.911808,1010,2
436,0.066419,0.173516,0.884007,1010,2
437,0.080170,0.181093,0.854981,1010,2
438,0.093836,0.188435,0.824768,1010,2
439,0.107400,0.195534,0.793407,1010,2
440,0.120842,0.202378,0.760937,1010,2
441,0.134145,0.208958,0.727400,1010,2
442,0.147290,0.215266,0.692840,1010,2
443,0.160261,0.221291,0.657301,1010,2
444,0.173038,0.227026,0.620830,1010,2
445,0.185604,0.232463,0.583473,1010,2
446,0.197943,0.237593,0.545280,1010,2
447,0.210038,0.242409,0.506301,1010,2
448,0.221871,0.246905,0.466586,1010,2
449,0.233427,0.251074,0.426187,1010,2
450,0.244689,0.254909,0.385159,1010,2
451,0.255643,0.258405,0.343554,1010,2
452,0.266272,0.261557,0.301427,1010,2
453,0.276563,0.264361,0.258835,1010,2
454,0.286500,0.266810,0.215833,1010,2
455,0.296070,0.268903,0.172479,1010,2
456,0.305260,0.270635,0.128830,1010,2
457,0.314056,0.272004,0.084945,1010,2
458,0.322446,0.273007,0.040881,1010,2
459,0.330418,0.273642,-0.003302,1010,2
460,0.337961,0.273908,-0.047546,1010,2
461,0.345065,0.273804,-0.091791,1010,2
462,0.351718,0.273329,-0.135977,1010,2
463,0.357911,0.272484,-0.180047,1010,2
464,0.363636,0.271268,-0.223939,1010,2
465,0.368883,0.269684,-0.267595,1010,2
466,0.373645,0.267733,-0.310957,1010,2
467,0.377915,0.265416,-0.353964,1010,2
468,0.381686,0.262736,-0.396561,1010,2
469,0.384953,0.259696,-0.438687,1010,2
470,0.387709,0.256300,-0.480287,1010,2
471,0.389952,0.252552,-0.521304,1010,2
472,0.391677,0.248455,-0.561681,1010,2
473,0.392880,0.244016,-0.601364,1010,2
474,0.393560,0.239239,-0.640298,1010,2
475,0.393714,0.234131,-0.678430,1010,2
476,0.393342,0.228698,-0.715707,1010,2
477,0.392443,0.222945,-0.752078,1010,2
478,0.391017,0.216882,-0.787493,1010,2
479,0.389066,0.210515,-0.821903,1010,2
480,0.386592,0.203852,-0.855260,1010,2
481,0.383597,0.196901,-0.887518,1010,2
482,0.380083,0.189673,-0.918631,1010,2
483,0.376056,0.182175,-0.948556,1010,2
484,0.371520,0.174418,-0.977252,1010,2
485,0.366479,0.166412,-1.004677,1010,2
486,0.360940,0.158167,-1.030793,1010,2
487,0.354909,0.149693,-1.055563,1010,2
488,0.348394,0.141001,-1.078952,1010,2
489,0.341403,0.132104,-1.100925,1010,2
490,0.333945,0.123011,-1.121451,1010,2
491,0.326028,0.113737,-1.140501,1010,2
492,0.317662,0.104291,-1.158046,1010,2
493,0.308858,0.094688,-1.174060,1010,2
494,0.299628,0.084939,-1.188521,1010,2
495,0.289982,0.075058,-1.201404,1010,2
496,0.279934,0.065057,-1.212692,1010,2
497,0.269495,0.054950,-1.222366,1010,2
498,0.258680,0.044749,-1.230411,1010,2
499,0.247502,0.034469,-1.236814,1010,2
500,0.235975,0.024124,-1.241562,1010,2
501,0.224115,0.013726,-1.244648,1010,2
502,0.211937,0.003291,-1.246064,1010,2
503,0.199457,-0.007169,-1.245806,1010,2
504,0.186691,-0.017640,-1.243871,1010,2
505,0.173655,-0.028106,-1.240260,1010,2
506,0.160367,-0.038555,-1.234974,1010,2
507,0.146844,-0.048971,-1.228019,1010,2
508,0.133104,-0.059342,-1.219400,1010,2
509,0.119165,-0.069653,-1.209127,1010,2
510,0.105046,-0.079890,-1.197211,1010,2
511,0.090764,-0.090040,-1.183665,1010,2
512,0.076339,-0.100088,-1.168505,1010,2
513,0.061790,-0.110021,-1.151748,1010,2
514,0.047137,-0.119826,-1.133415,1010,2
515,0.032398,-0.129488,-1.113528,1010,2
516,0.017594,-0.138996,-1.092110,1010,2
517,0.002744,-0.148336,-1.069188,1010,2
518,-0.012132,-0.157494,-1.044790,1010,2
519,-0.027014,-0.166460,-1.018948,1010,2
520,-0.041882,-0.175219,-0.991692,1010,2
521,-0.056716,-0.183761,-0.963058,1010,2
522,-0.071497,-0.192073,-0.933081,1010,2
523,-0.086204,-0.200144,-0.901800,1010,2
524,-0.100817,-0.207962,-0.869255,1010,2
525,-0.115317,-0.215518,-0.835487,1010,2
526,-0.129684,-0.222799,-0.800539,1010,2
527,-0.143899,-0.229797,-0.764458,1010,2
528,-0.157942,-0.236501,-0.727288,1010,2
529,-0.171794,-0.242901,-0.689078,1010,2
530,-0.185437,-0.248989,-0.649879,1010,2
531,-0.198851,-0.254757,-0.609740,1010,2
532,-0.212019,-0.260194,-0.568714,1010,2
533,-0.224922,-0.265295,-0.526855,1010,2
534,-0.237542,-0.270052,-0.484218,1010,2
535,-0.249863,-0.274457,-0.440858,1010,2
536,-0.261867,-0.278504,-0.396833,1010,2
537,-0.273537,-0.282187,-0.352200,1010,2
538,-0.284858,-0.285501,-0.307019,1010,2
539,-0.295814,-0.288441,-0.261348,1010,2
540,-0.306389,-0.291002,-0.215250,1010,2
541,-0.316569,-0.293180,-0.168784,1010,2
542,-0.326339,-0.294971,-0.122013,1010,2
543,-0.335685,-0.296373,-0.074998,1010,2
544,-0.344595,-0.297383,-0.027803,1010,2
545,-0.353056,-0.297999,0.019510,1010,2
546,-0.361056,-0.298219,0.066878,1010,2
547,-0.368582,-0.298044,0.114236,1010,2
548,-0.375625,-0.297471,0.161521,1010,2
549,-0.382174,-0.296502,0.208671,1010,2
550,-0.388220,-0.295137,0.255621,1010,2
551,-0.393754,-0.293377,0.302308,1010,2
552,-0.398766,-0.291224,0.348669,1010,2
553,-0.403251,-0.288680,0.394642,1010,2
554,-0.407201,-0.285749,0.440164,1010,2
555,-0.410610,-0.282433,0.485173,1010,2
556,-0.413472,-0.278736,0.529609,1010,2
557,-0.415783,-0.274663,0.573410,1010,2
558,-0.417539,-0.270218,0.616517,1010,2
559,-0.418736,-0.265406,0.658872,1010,2
560,-0.419373,-0.260235,0.700415,1010,2
561,-0.419447,-0.254710,0.741091,1010,2
562,-0.418957,-0.248837,0.780842,1010,2
563,-0.417903,-0.242625,0.819615,1010,2
564,-0.416286,-0.236080,0.857356,1010,2
565,-0.414106,-0.229212,0.894012,1010,2
566,-0.411367,-0.222029,0.929534,1010,2
567,-0.408070,-0.214540,0.963870,1010,2
568,-0.404220,-0.206755,0.996974,1010,2
569,-0.399820,-0.198683,1.028798,1010,2
570,-0.394875,-0.190335,1.059299,1010,2
571,-0.389392,-0.181722,1.088434,1010,2
572,-0.383377,-0.172854,1.116160,1010,2
573,-0.376836,-0.163744,1.142439,1010,2
574,-0.369779,-0.154404,1.167232,1010,2
575,-0.362213,-0.144844,1.190506,1010,2
576,-0.354148,-0.135078,1.212225,1010,2
577,-0.345595,-0.125119,1.232358,1010,2
578,-0.336562,-0.114980,1.250876,1010,2
579,-0.327063,-0.104673,1.267752,1010,2
580,-0.317109,-0.094213,1.282959,1010,2
581,-0.306713,-0.083613,1.296476,1010,2
582,-0.295887,-0.072888,1.308281,1010,2
583,-0.284646,-0.062051,1.318355,1010,2
584,-0.273004,-0.051117,1.326683,1010,2
585,-0.260976,-0.040100,1.333250,1010,2
586,-0.248578,-0.029015,1.338045,1010,2
587,-0.235826,-0.017876,1.341059,1010,2
588,-0.222736,-0.006700,1.342284,1010,2
589,-0.209325,0.004500,1.341717,1010,2
590,-0.195610,0.015709,1.339355,1010,2
591,-0.181611,0.026911,1.335198,1010,2
592,-0.167344,0.038092,1.329250,1010,2
593,-0.152829,0.049236,1.321515,1010,2
594,-0.138084,0.060329,1.312001,1010,2
595,-0.123130,0.071355,1.300717,1010,2
596,-0.107985,0.082300,1.287677,1010,2
597,-0.092670,0.093148,1.272894,1010,2
598,-0.077206,0.103886,1.256387,1010,2
599,-0.061612,0.114498,1.238173,1010,2
600,-0.045909,0.124970,1.218276,1010,2
601,-0.030118,0.135288,1.196719,1010,2
602,-0.014261,0.145438,1.173528,1010,2
603,0.001642,0.155405,1.148732,1010,2
604,0.017569,0.165177,1.122361,1010,2
605,0.033499,0.174739,1.094449,1010,2
606,0.049411,0.184079,1.065030,1010,2
607,0.065284,0.193184,1.034141,1010,2
608,0.081095,0.202041,1.001822,1010,2
609,0.096824,0.210638,0.968113,1010,2
610,0.112449,0.218963,0.933058,1010,2
611,0.127950,0.227004,0.896701,1010,2
612,0.143305,0.234751,0.859089,1010,2
613,0.158493,0.242191,0.820271,1010,2
614,0.173494,0.249316,0.780297,1010,2
615,0.188288,0.256114,0.739218,1010,2
616,0.202854,0.262576,0.697088,1010,2
617,0.217173,0.268693,0.653961,1010,2
618,0.231224,0.274457,0.609895,1010,2
619,0.244989,0.279858,0.564946,1010,2
620,0.258449,0.284889,0.519173,1010,2
621,0.271584,0.289543,0.472637,1010,2
622,0.284378,0.293813,0.425398,1010,2
623,0.296811,0.297692,0.377519,1010,2
624,0.308868,0.301175,0.329063,1010,2
625,0.320531,0.304257,0.280094,1010,2
626,0.331784,0.306932,0.230677,1010,2
627,0.342611,0.309196,0.180878,1010,2
628,0.352998,0.311046,0.130763,1010,2
629,0.362928,0.312479,0.080397,1010,2
630,0.372389,0.313492,0.029850,1010,2
631,0.381367,0.314083,-0.020813,1010,2
632,0.389849,0.314250,-0.071523,1010,2
633,0.397823,0.313993,-0.122212,1010,2
634,0.405278,0.313311,-0.172812,1010,2
635,0.412202,0.312205,-0.223256,1010,2
636,0.418586,0.310675,-0.273474,1010,2
637,0.424419,0.308722,-0.323401,1010,2
638,0.429694,0.306350,-0.372968,1010,2
639,0.434403,0.303559,-0.422108,1010,2
640,0.438538,0.300354,-0.470754,1010,2
641,0.442092,0.296738,-0.518842,1010,2
642,0.445061,0.292714,-0.566304,1010,2
643,0.447439,0.288289,-0.613077,1010,2
644,0.449222,0.283467,-0.659097,1010,2
645,0.450406,0.278253,-0.704301,1010,2
646,0.450990,0.272655,-0.748626,1010,2
647,0.450971,0.266680,-0.792013,1010,2
648,0.450349,0.260334,-0.834401,1010,2
649,0.449123,0.253625,-0.875732,1010,2
650,0.447294,0.246562,-0.915949,1010,2
651,0.444863,0.239155,-0.954996,1010,2
652,0.441834,0.231411,-0.992820,1010,2
653,0.438208,0.223342,-1.029366,1010,2
654,0.433990,0.214957,-1.064585,1010,2
655,0.429185,0.206268,-1.098426,1010,2
656,0.423798,0.197285,-1.130843,1010,2
657,0.417836,0.188019,-1.161790,1010,2
658,0.411305,0.178484,-1.191222,1010,2
659,0.404213,0.168691,-1.219099,1010,2
660,0.396569,0.158652,-1.245379,1010,2
661,0.388382,0.148382,-1.270026,1010,2
662,0.379663,0.137894,-1.293003,1010,2
663,0.370423,0.127200,-1.314277,1010,2
664,0.360672,0.116316,-1.333817,1010,2
665,0.350423,0.105255,-1.351595,1010,2
666,0.339689,0.094032,-1.367582,1010,2
667,0.328484,0.082662,-1.381756,1010,2
668,0.316822,0.071160,-1.394094,1010,2
669,0.304718,0.059541,-1.404576,1010,2
670,0.292188,0.047821,-1.413186,1010,2
671,0.279247,0.036014,-1.419909,1010,2
672,0.265912,0.024137,-1.424734,1010,2
673,0.252200,0.012206,-1.427650,1010,2
674,0.238130,0.000236,-1.428651,1010,2
675,0.223720,-0.011756,-1.427732,1010,2
676,0.208988,-0.023755,-1.424892,1010,2
677,0.193953,-0.035744,-1.420131,1010,2
678,0.178636,-0.047708,-1.413452,1010,2
679,0.163056,-0.059630,-1.404862,1010,2
680,0.147235,-0.071494,-1.394369,1010,2
681,0.131191,-0.083284,-1.381984,1010,2
682,0.114948,-0.094985,-1.367721,1010,2
683,0.098526,-0.106580,-1.351595,1010,2
684,0.081947,-0.118054,-1.333626,1010,2
